id,avtor,naslov,link,ocena,glasovi 
2299,Trevor Noah,Born a Crime: Stories From a South African Childhood,/book/show/29780253-born-a-crime,4.45,393821
2219,Tricia Copeland,Perfect,/book/show/49385532-perfect,4.42,1188
1345,Trudi Canavan,"The High Lord (Black Magician Trilogy, #3)",/book/show/28251.The_High_Lord,4.12,51836
1380,Trudi Canavan,"The Magicians' Guild (Black Magician Trilogy, #1)",/book/show/28249.The_Magicians_Guild,3.94,72851
1768,Trudi Canavan,"The Novice (Black Magician Trilogy, #2)",/book/show/28250.The_Novice,4.05,52040
2970,Trudi Canavan,"The Magician's Apprentice (Black Magician, #0.5)",/book/show/3342764-the-magician-s-apprentice,3.96,22296
3605,Trudi Canavan,"Priestess of the White (Age of the Five, #1)",/book/show/28248.Priestess_of_the_White,3.86,15448
130,Truman Capote,In Cold Blood,/book/show/168642.In_Cold_Blood,4.07,531916
406,Truman Capote,Breakfast at Tiffany's and Three Stories,/book/show/251688.Breakfast_at_Tiffany_s_and_Three_Stories,3.88,211913
1549,Tsugumi Ohba,"Death Note, Vol. 1: Boredom (Death Note, #1)",/book/show/13615.Death_Note_Vol_1,4.44,193316
3466,Tsugumi Ohba,Death Note Box Set,/book/show/3368983-death-note-box-set,4.53,3607
3481,Tui T. Sutherland,"The Dragonet Prophecy (Wings of Fire, #1)",/book/show/13228487-the-dragonet-prophecy,4.29,32696
3136,Tyler Chase,Van Laven Chronicles: Throne of Novoxos,/book/show/23258641-van-laven-chronicles,3.88,673
3396,Téa Obreht,The Tiger's Wife,/book/show/8366402-the-tiger-s-wife,3.4,91157
125,Umberto Eco,The Name of the Rose,/book/show/119073.The_Name_of_the_Rose,4.12,302208
631,Umberto Eco,Foucault's Pendulum,/book/show/17841.Foucault_s_Pendulum,3.9,59794
3073,Umberto Eco,Baudolino,/book/show/10507.Baudolino,3.75,19980
364,Unknown,Beowulf,/book/show/52357.Beowulf,3.45,239904
3911,Unknown,The Poetic Edda,/book/show/381112.The_Poetic_Edda,4.26,7497
481,Upton Sinclair,The Jungle,/book/show/41681.The_Jungle,3.75,129061
1040,Ursula Hegi,"Stones from the River (Burgdorf Cycle, #1)",/book/show/77163.Stones_from_the_River,4.09,92311
651,Ursula K. Le Guin,"A Wizard of Earthsea (Earthsea Cycle, #1)",/book/show/13642.A_Wizard_of_Earthsea,3.99,242310
659,Ursula K. Le Guin,"The Left Hand of Darkness (Hainish Cycle, #4)",/book/show/18423.The_Left_Hand_of_Darkness,4.08,120872
958,Ursula K. Le Guin,"The Dispossessed (Hainish Cycle, #6)",/book/show/13651.The_Dispossessed,4.2,88604
1632,Ursula K. Le Guin,"The Earthsea Trilogy (Earthsea Cycle, #1-3)",/book/show/1170158.The_Earthsea_Trilogy,4.27,18317
2533,Ursula K. Le Guin,The Lathe of Heaven,/book/show/59924.The_Lathe_of_Heaven,4.11,51767
2708,Ursula K. Le Guin,"The Tombs of Atuan (Earthsea Cycle, #2)",/book/show/13662.The_Tombs_of_Atuan,4.08,91369
3130,Ursula K. Le Guin,"The Farthest Shore (Earthsea Cycle, #3)",/book/show/13667.The_Farthest_Shore,4.11,94816
435,V.C. Andrews,"Flowers in the Attic (Dollanganger, #1)",/book/show/43448.Flowers_in_the_Attic,3.82,161503
2692,V.C. Andrews,"Petals on the Wind (Dollanganger, #2)",/book/show/226709.Petals_on_the_Wind,3.82,54032
1004,V.E. Schwab,"A Darker Shade of Magic (Shades of Magic, #1)",/book/show/22055262-a-darker-shade-of-magic,4.07,203745
1241,V.E. Schwab,"Vicious (Villains, #1)",/book/show/40874032-vicious,4.21,105569
1879,V.E. Schwab,"A Conjuring of Light (Shades of Magic, #3)",/book/show/29939230-a-conjuring-of-light,4.34,86197
1928,V.E. Schwab,"A Gathering of Shadows (Shades of Magic, #2)",/book/show/20764879-a-gathering-of-shadows,4.26,108310
1427,Vanessa Diffenbaugh,The Language of Flowers,/book/show/10032672-the-language-of-flowers,4.08,195612
2978,Vasily Grossman,Life and Fate,/book/show/88432.Life_and_Fate,4.44,8173
1086,Vera Jane Cook,Pleasant Day,/book/show/44575575-pleasant-day,4.32,5628
1712,Vera Jane Cook,Annabel Horton: Lost Witch of Salem,/book/show/17899134-annabel-horton,4.33,269
2840,Vernor Vinge,"A Fire Upon the Deep (Zones of Thought, #1)",/book/show/77711.A_Fire_Upon_the_Deep,4.14,51636
3150,Vernor Vinge,"A Deepness in the Sky (Zones of Thought, #2)",/book/show/226004.A_Deepness_in_the_Sky,4.32,29102
2387,Veronica Blade,"My Wolf's Bane (Shapes of Autumn, #1)",/book/show/17236613-my-wolf-s-bane,3.77,1125
1099,Veronica Rossi,"Under the Never Sky (Under the Never Sky, #1)",/book/show/11594257-under-the-never-sky,3.99,108899
2136,Veronica Rossi,"Through the Ever Night (Under the Never Sky, #2)",/book/show/13253276-through-the-ever-night,4.14,69184
22,Veronica Roth,"Divergent (Divergent, #1)",/book/show/13335037-divergent,4.19,2917287
152,Veronica Roth,"Insurgent (Divergent, #2)",/book/show/11735983-insurgent,4.02,1172477
339,Veronica Roth,"Allegiant (Divergent, #3)",/book/show/18710190-allegiant,3.62,830300
1349,Veronica Roth,"Four: A Divergent Story Collection (Divergent, #0.1-0.4)",/book/show/18126198-four,4.03,161622
1744,Veronica Roth,"Free Four: Tobias Tells the Divergent Knife-Throwing Scene (Divergent, #1.5)",/book/show/13615258-free-four,4.15,93156
2377,Veronica Roth,"The Transfer (Divergent, #0.1)",/book/show/18080920-the-transfer,4.18,51787
3430,Veronica Roth,"The World of Divergent: The Path to Allegiant (Divergent, #2.5)",/book/show/17860199-the-world-of-divergent,3.96,31847
3560,Veronica Roth,Inside Divergent: The Initiate's World,/book/show/18498576-inside-divergent,4.36,19170
3768,Vicki Myron,Dewey: The Small-Town Library Cat Who Touched the World,/book/show/3257136-dewey,3.87,52314
20,Victor Hugo,Les Misérables,/book/show/24280.Les_Mis_rables,4.18,684641
399,Victor Hugo,The Hunchback of Notre-Dame,/book/show/30597.The_Hunchback_of_Notre_Dame,3.99,172162
3822,Victor Hugo,The Man Who Laughs,/book/show/63038.The_Man_Who_Laughs,4.24,9943
2923,Victor Noble,Letters From Your Soul,/book/show/19532388-letters-from-your-soul,4.41,59
529,Victoria Aveyard,"Red Queen (Red Queen, #1)",/book/show/22328546-red-queen,4.04,569478
1361,Victoria Aveyard,"Glass Sword (Red Queen, #2)",/book/show/23174274-glass-sword,3.88,199529
2181,Victoria Aveyard,"King's Cage (Red Queen, #3)",/book/show/30226723-king-s-cage,3.99,126789
3839,Victoria Aveyard,"War Storm (Red Queen, #4)",/book/show/27188596-war-storm,3.88,73295
3461,Victoria Forester,"The Girl Who Could Fly (Piper McCloud, #1)",/book/show/2090640.The_Girl_Who_Could_Fly,4.07,14192
2603,Victoria Hislop,The Island,/book/show/922991.The_Island,4.05,37809
2215,Victoria Schwab,"The Archived (The Archived, #1)",/book/show/10929432-the-archived,3.97,27829
3068,Victoria Schwab,"This Savage Song (Monsters of Verity, #1)",/book/show/40642172-this-savage-song,4.06,70572
3651,Victoria Selman,"Blood for Blood (Ziba MacKenzie, #1)",/book/show/40020563-blood-for-blood,3.67,14134
3220,Viet Thanh Nguyen,The Sympathizer,/book/show/23168277-the-sympathizer,3.96,77591
3659,Vikas Swarup,Q &amp; A,/book/show/288644.Q_A,4.0,30313
1295,Vikram Seth,"A Suitable Boy (A Bridge of Leaves, #1)",/book/show/50365.A_Suitable_Boy,4.12,42262
240,Viktor E. Frankl,Man's Search for Meaning,/book/show/4069.Man_s_Search_for_Meaning,4.36,404702
998,Vincent Bugliosi,Helter Skelter: The True Story of the Manson Murders,/book/show/105992.Helter_Skelter,4.04,125842
1240,Vincent Panettiere,The Scopas Factor,/book/show/42447688-the-scopas-factor,4.3,1061
3186,Vincent Panettiere,A Woman to Blame,/book/show/52841333-a-woman-to-blame,4.39,1226
3013,Vincent van Gogh,Ever Yours: The Essential Letters,/book/show/21945153-ever-yours,4.43,202
3567,Vincent van Gogh,The Letters of Vincent van Gogh,/book/show/395233.The_Letters_of_Vincent_van_Gogh,4.04,74756
716,Virgil,The Aeneid,/book/show/12914.The_Aeneid,3.84,106754
325,Virginia Woolf,Mrs. Dalloway,/book/show/14942.Mrs_Dalloway,3.79,224404
476,Virginia Woolf,To the Lighthouse,/book/show/59716.To_the_Lighthouse,3.78,133967
843,Virginia Woolf,Orlando,/book/show/18839.Orlando,3.86,61342
1054,Virginia Woolf,The Waves,/book/show/46114.The_Waves,4.15,28136
1064,Virginia Woolf,A Room of One's Own,/book/show/18521.A_Room_of_One_s_Own,4.16,118891
57,Vladimir Nabokov,Lolita,/book/show/7604.Lolita,3.89,665021
808,Vladimir Nabokov,Pale Fire,/book/show/7805.Pale_Fire,4.11,43647
2833,Vladimir Nabokov,"Ada, or Ardor: A Family Chronicle",/book/show/12187.Ada_or_Ardor,4.14,9499
3262,Vladimir Nabokov,Invitation to a Beheading,/book/show/376561.Invitation_to_a_Beheading,3.91,13653
287,Voltaire,Candide,/book/show/19380.Candide,3.77,220117
602,W. Bruce Cameron,"A Dog's Purpose (A Dog's Purpose, #1)",/book/show/7723542-a-dog-s-purpose,4.34,114146
512,W. Somerset Maugham,Of Human Bondage,/book/show/31548.Of_Human_Bondage,4.11,50418
922,W. Somerset Maugham,The Razor's Edge,/book/show/31196.The_Razor_s_Edge,4.19,36584
3515,W. Somerset Maugham,The Painted Veil,/book/show/99664.The_Painted_Veil,3.93,35598
3708,W. Somerset Maugham,The Moon and Sixpence,/book/show/44796.The_Moon_and_Sixpence,4.14,18276
1438,W.B. Yeats,The Collected Poems of W.B. Yeats,/book/show/53022.The_Collected_Poems_of_W_B_Yeats,4.24,35065
2931,W.G. Sebald,The Rings of Saturn,/book/show/434903.The_Rings_of_Saturn,4.25,10478
2561,Walker Percy,The Moviegoer,/book/show/10739.The_Moviegoer,3.67,24732
722,Wallace Stegner,Angle of Repose,/book/show/292408.Angle_of_Repose,4.23,54489
1951,Wallace Stegner,Crossing to Safety,/book/show/9820.Crossing_to_Safety,4.16,38158
242,Wally Lamb,She's Come Undone,/book/show/5203.She_s_Come_Undone,3.88,316662
279,Wally Lamb,I Know This Much Is True,/book/show/227711.I_Know_This_Much_Is_True,4.19,289850
1852,Wally Lamb,The Hour I First Believed,/book/show/3086160-the-hour-i-first-believed,3.82,56598
294,Walt Whitman,Leaves of Grass,/book/show/27494.Leaves_of_Grass,4.12,90030
2236,Walter Farley,"The Black Stallion (The Black Stallion, #1)",/book/show/272895.The_Black_Stallion,4.18,69608
1479,Walter Isaacson,Steve Jobs,/book/show/11084145-steve-jobs,4.14,961741
2384,Walter Isaacson,Einstein: His Life and Universe,/book/show/10884.Einstein,4.12,135530
732,Walter M. Miller Jr.,"A Canticle for Leibowitz (St. Leibowitz, #1)",/book/show/164154.A_Canticle_for_Leibowitz,3.97,93929
1627,Walter Moers,"The City of Dreaming Books (Zamonia, #4)",/book/show/62031.The_City_of_Dreaming_Books,4.37,15949
2021,Walter Moers,"The 13½ Lives of Captain Bluebear (Zamonia, #1)",/book/show/62032.The_13_Lives_of_Captain_Bluebear,4.25,18599
3185,Walter Moers,"Rumo &amp; His Miraculous Adventures (Zamonia, #3)",/book/show/62033.Rumo_His_Miraculous_Adventures,4.48,9035
711,Walter Scott,Ivanhoe,/book/show/6440.Ivanhoe,3.75,87572
3869,Wayne Thomas Batson,"The Door Within (The Door Within, #1)",/book/show/712731.The_Door_Within,3.98,7214
1289,Wendelin Van Draanen,Flipped,/book/show/331920.Flipped,3.95,97255
3777,Wendell Berry,Jayber Crow,/book/show/57460.Jayber_Crow,4.37,11504
1119,Wendy Higgins,"Sweet Evil (Sweet, #1)",/book/show/11808950-sweet-evil,4.09,72249
2390,Wendy Higgins,"Sweet Peril (Sweet, #2)",/book/show/15768191-sweet-peril,4.26,45278
2801,Wendy Higgins,"Sweet Reckoning (Sweet, #3)",/book/show/16007855-sweet-reckoning,4.31,31438
2049,Wendy Mass,A Mango-Shaped Space,/book/show/171020.A_Mango_Shaped_Space,4.22,28615
3568,Wendy Mass,Every Soul a Star,/book/show/3223761-every-soul-a-star,4.1,21939
1219,Wilbur Smith,"River God (Ancient Egypt, #1)",/book/show/429138.River_God,4.2,34297
3170,Wildbow,"Worm (Parahumans, #1)",/book/show/18713259-worm,4.63,6225
525,Wilkie Collins,The Woman in White,/book/show/5890.The_Woman_in_White,3.99,132307
1404,Wilkie Collins,The Moonstone,/book/show/6138.The_Moonstone,3.9,79798
397,Willa Cather,"My Ántonia (Great Plains Trilogy, #3)",/book/show/17150.My_ntonia,3.8,120219
1586,Willa Cather,"O Pioneers! (Great Plains Trilogy, #1)",/book/show/140963.O_Pioneers_,3.87,45688
2093,Willa Cather,Death Comes for the Archbishop,/book/show/545951.Death_Comes_for_the_Archbishop,3.91,29586
2791,William  Boyd,Any Human Heart,/book/show/77866.Any_Human_Heart,4.28,15948
954,William Blake,Songs of Innocence and of Experience,/book/show/171547.Songs_of_Innocence_and_of_Experience,4.11,39355
3502,William Blake,The Complete Poetry and Prose,/book/show/782580.The_Complete_Poetry_and_Prose,4.25,15384
3657,William Diehl,Primal Fear (Vail/Stampler #1),/book/show/187650.Primal_Fear,4.21,9036
251,William Faulkner,The Sound and the Fury,/book/show/10975.The_Sound_and_the_Fury,3.86,158666
374,William Faulkner,As I Lay Dying,/book/show/77013.As_I_Lay_Dying,3.72,137131
817,William Faulkner,"Absalom, Absalom!",/book/show/373755.Absalom_Absalom_,3.97,38875
930,William Faulkner,Light in August,/book/show/10979.Light_in_August,3.93,56131
463,William Gibson,"Neuromancer (Sprawl, #1)",/book/show/6088007-neuromancer,3.9,263077
3315,William Gibson,"Pattern Recognition (Blue Ant, #1)",/book/show/22320.Pattern_Recognition,3.87,44232
23,William Golding,Lord of the Flies,/book/show/7624.Lord_of_the_Flies,3.69,2269517
42,William Goldman,The Princess Bride,/book/show/21787.The_Princess_Bride,4.26,781971
1840,William Graney,The Mountain's Morning Song,/book/show/43600950-the-mountain-s-morning-song,4.47,289
2374,William Graney,The Ways of Autumn,/book/show/34927038-the-ways-of-autumn,4.35,396
2458,William Kotzwinkle,The Fan Man,/book/show/815527.The_Fan_Man,4.07,1284
1734,William L. Shirer,The Rise and Fall of the Third Reich: A History of Nazi Germany,/book/show/767171.The_Rise_and_Fall_of_the_Third_Reich,4.17,101838
1649,William Landay,Defending Jacob,/book/show/11367726-defending-jacob,3.99,264684
505,William Makepeace Thackeray,Vanity Fair,/book/show/5797.Vanity_Fair,3.79,118517
252,William Paul Young,The Shack,/book/show/40874325-the-shack,3.78,540209
493,William Peter Blatty,The Exorcist,/book/show/179780.The_Exorcist,4.18,181445
860,William S. Burroughs,Naked Lunch,/book/show/7437.Naked_Lunch,3.46,84156
2179,William S. Burroughs,Junky,/book/show/23940.Junky,3.84,55663
2459,William S. Burroughs,Queer,/book/show/23942.Queer,3.59,11907
3370,William S. Burroughs,The Soft Machine (The Nova Trilogy #1),/book/show/23937.The_Soft_Machine,3.36,6765
24,William Shakespeare,Romeo and Juliet,/book/show/18135.Romeo_and_Juliet,3.75,2060133
174,William Shakespeare,A Midsummer Night's Dream,/book/show/1622.A_Midsummer_Night_s_Dream,3.95,443373
271,William Shakespeare,Othello,/book/show/12996.Othello,3.9,316166
277,William Shakespeare,King Lear,/book/show/12938.King_Lear,3.91,181391
297,William Shakespeare,The Complete Works,/book/show/569564.The_Complete_Works,4.5,50197
422,William Shakespeare,Hamlet,/book/show/1420.Hamlet,4.02,732333
537,William Shakespeare,Much Ado About Nothing,/book/show/12957.Much_Ado_About_Nothing,4.06,215243
570,William Shakespeare,Twelfth Night,/book/show/1625.Twelfth_Night,3.98,155767
583,William Shakespeare,The Merchant of Venice,/book/show/24128.The_Merchant_of_Venice,3.8,158207
598,William Shakespeare,Julius Caesar,/book/show/13006.Julius_Caesar,3.69,169412
738,William Shakespeare,Macbeth,/book/show/8852.Macbeth,3.9,675933
875,William Shakespeare,Shakespeare's Sonnets,/book/show/42038.Shakespeare_s_Sonnets,4.25,84374
950,William Shakespeare,The Taming of the Shrew,/book/show/47021.The_Taming_of_the_Shrew,3.79,152285
952,William Shakespeare,The Tempest,/book/show/12985.The_Tempest,3.81,173008
1383,William Shakespeare,As You Like It,/book/show/42607.As_You_Like_It,3.83,71341
1493,William Shakespeare,Richard III,/book/show/42058.Richard_III,3.93,43325
3497,William Shakespeare,Antony and Cleopatra,/book/show/104837.Antony_and_Cleopatra,3.69,30322
3986,William Shakespeare,Henry V,/book/show/37526.Henry_V,3.88,41231
314,William Styron,Sophie's Choice,/book/show/228560.Sophie_s_Choice,4.18,81820
2932,William Styron,The Confessions of Nat Turner,/book/show/577283.The_Confessions_of_Nat_Turner,3.96,13994
3230,William Styron,Darkness Visible: A Memoir of Madness,/book/show/249042.Darkness_Visible,4.0,22964
126,Wilson Rawls,Where the Red Fern Grows,/book/show/10365.Where_the_Red_Fern_Grows,4.08,343191
2966,Wilson Rawls,Summer of the Monkeys,/book/show/10372.Summer_of_the_Monkeys,4.04,12664
796,Winston Groom,"Forrest Gump (Forrest Gump, #1)",/book/show/186190.Forrest_Gump,4.06,59886
3044,Yaa Gyasi,Homegoing,/book/show/27071490-homegoing,4.44,176833
3920,Yana Toboso,"Black Butler, Vol. 1 (Black Butler, #1)",/book/show/6690979-black-butler-vol-1,4.37,100349
54,Yann Martel,Life of Pi,/book/show/4214.Life_of_Pi,3.91,1342945
2817,Yasunari Kawabata,Snow Country,/book/show/14028.Snow_Country,3.67,19583
878,Yevgeny Zamyatin,We,/book/show/76171.We,3.92,71553
3450,Young Kim,"Twilight: The Graphic Novel, Vol. 1 (Twilight: The Graphic Novel, #1)",/book/show/7619292-twilight,3.84,49961
1367,Yuehai Xiao,Crossing the Seas: A Diary of My Thoughts,/book/show/16243767-crossing-the-seas,3.56,464
3059,Yukio Mishima,The Temple of the Golden Pavilion,/book/show/62798.The_Temple_of_the_Golden_Pavilion,3.98,12120
3431,Yukio Mishima,The Sailor Who Fell from Grace with the Sea,/book/show/162332.The_Sailor_Who_Fell_from_Grace_with_the_Sea,3.89,20755
889,Yuval Noah Harari,Sapiens: A Brief History of Humankind,/book/show/23692271-sapiens,4.41,509579
3034,Yuval Noah Harari,Homo Deus: A History of Tomorrow,/book/show/31138556-homo-deus,4.24,149158
3641,Yuval Noah Harari,21 Lessons for the 21st Century,/book/show/38820046-21-lessons-for-the-21st-century,4.16,89739
2527,Zack Love,"Sex in the Title: A Comedy about Dating, Sex, and Romance in NYC",/book/show/18710853-sex-in-the-title,3.45,810
1125,Zadie Smith,White Teeth,/book/show/3711.White_Teeth,3.77,124739
3190,Zadie Smith,On Beauty,/book/show/3679.On_Beauty,3.74,68815
3527,Zoe Sugg,"Girl Online (Girl Online, #1)",/book/show/22510983-girl-online,3.71,53990
1491,Zoltan Andrejkovics,The Invisible Game: Mindset of a Winning Team,/book/show/36232319-the-invisible-game,4.45,190
3992,Zoltan Andrejkovics,A Newborn Business: Esports,/book/show/42270550-a-newborn-business,4.46,54
160,Zora Neale Hurston,Their Eyes Were Watching God,/book/show/37415.Their_Eyes_Were_Watching_God,3.94,266433
2141,Åsne Seierstad,The Bookseller of Kabul,/book/show/9838.The_Bookseller_of_Kabul,3.76,43268
1060,Émile Zola,Germinal,/book/show/28407.Germinal,4.15,29073
2553,Émile Zola,L'Assommoir,/book/show/92967.L_Assommoir,4.03,12903
2800,Éric-Emmanuel Schmitt,Oscar et la dame rose,/book/show/120461.Oscar_et_la_dame_rose,4.24,28706
2512,Николай Теллалов,Слънце недосегаемо,/book/show/7425765,4.09,117
3454,أثير عبدالله النشمي,أحببتك أكثر مما ينبغي,/book/show/7119070,3.6,49298
2628,أحلام مستغانمي,الأسود يليق بك,/book/show/16081961,3.66,60026
371,أحمد جمال الدين رمضان,انتحار فاشل,/book/show/30528535,4.51,2314
380,أحمد جمال الدين رمضان,العصبي,/book/show/30528544,4.52,1996
2503,أحمد خالد توفيق,يوتوبيا,/book/show/3503947,3.92,45267
1823,أحمد مراد,تراب الماس,/book/show/7704143,4.06,52562
